Time,Cluster,Probability
379.0012197396479,8,0.9987137121695717
380.0026531251392,12,0.9805243403540568
381.0677531806132,12,0.9817762303668116
382.0249865638024,6,0.98576065758669
383.0018532813476,8,0.9765585492110198
384.0181533342798,9,0.9994856212306173
385.12182005842914,9,0.9996829070092309
386.0914201089292,6,0.9861351595549515
387.0089201567157,4,0.9026754520828755
28.822868167857795,7,0.9652522686752942
389.1073869326775,1,0.8794590514976521
316.96088317504683,9,0.6685068255162963
391.147153705582,6,0.9994613403134727
392.02938708486494,9,0.956809048210831
311.5052495575659,5,0.9999782867612542
394.041087189641,5,0.9901633039039227
395.03715390818616,1,0.9956217302827937
396.1029872970316,10,0.6390037004516381
397.0546206799292,11,0.5878053926034519
398.3226207459709,11,0.585742747605851
81.91980426665668,11,0.7986646627448708
400.0605541698216,6,0.7627075511397658
401.0024542188789,0,0.9495961362024214
402.15862094576255,11,0.971532666872078
403.0015209896636,12,0.9315441336998405
82.33397095489454,8,0.9922215738530248
82.55877096660288,6,0.9963247829580051
406.0243878137713,7,0.7460372678964126
407.084087868964,12,0.3768143740131479
408.02842125148135,8,0.9847418956820159
409.0422546376185,8,0.9951224867958518
410.0789546916133,9,0.7928449121562942
411.004688073162,9,0.6122373066848324
412.042954793905,9,0.9254401546162608
413.0540881799015,11,0.9802077286962423
414.0078882295786,9,0.7761559742702957
415.007888281662,6,0.9698270376039526
416.0090550004727,11,0.8520223706482051
417.0198550531185,11,0.8081192646221681
418.000221770846,6,0.5729309019173237
85.18690443681817,11,0.5987453858719084
85.76683780035637,9,0.780628685869251
421.00918859422967,5,0.999995963796624
422.00468864607865,5,0.9999859979642338
423.0559887008339,7,0.9251944942970073
86.8089378546324,8,0.3228712156135214
425.0456888044641,1,0.654070108171275
426.0679221910388,5,0.9999953106016154
427.0035889064381,7,0.9850322533342689
428.009188958813,5,0.9999262700826704
87.62577123050914,7,0.9060778976280665
430.001155729228,11,0.7444337259871247
431.1107891203548,9,0.9000964652989351
432.0280891681308,8,0.9751231582493308
433.004489218985,12,0.3521619544960978
434.0579226071847,11,0.4965720213716357
